id,name,type,address,area,business_area,telephone,location,longitude,latitude,distance_from_center(m),rating,cost,open_time,tags,popularity_score,popularity_level,sales_estimate,featured_comment,comment_length,timestamp,has_real_comment
B0LRM7YD5A,钱串子海鲜烧烤,餐饮服务;中餐厅;中餐厅,咸水沽镇吾悦广场7号楼-348,津南区,,18222576282,"117.375514,38.979344",117.375514,38.979344,2584.83,3.9,[],11:00-03:00,,7.8,一般,中等,,0,2025-12-05 22:15:45,False
B0K62HXS2C,徐升记不改良老火锅(津南吾悦广场店),餐饮服务;中餐厅;火锅店,南环路与二八线交口吾悦广场(天津津南店),津南区,,022-58202930;18920913365,"117.374552,38.977280",117.374552,38.97728,2585.56,4.7,87.00,11:00-23:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:15:46,False
B0I2D90GIB,四喜路螺蛳粉(吾悦广场店),餐饮服务;中餐厅;中餐厅,吾悦广场7-10(咸水沽西地铁站C口步行380米),津南区,,17374406519;18812792866,"117.374665,38.977480",117.374665,38.97748,2586.07,4.6,24.00,10:00-21:45,,8.7,非常受欢迎,高,,0,2025-12-05 22:16:30,False
B0L1D5U33G,小象椰+芒(吾悦广场店),餐饮服务;冷饮店;冷饮店,咸水沽镇二八公路与同观路交口新城吾悦广场3号楼-1-7-底商33号,津南区,,15835851749,"117.375353,38.978919",117.375353,38.978919,2586.13,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:13,False
B0LR15TTM8,开小灶(同德店),餐饮服务;中餐厅;中餐厅,咸水沽镇月牙河西侧水岸华庭10-29,津南区,,13132233819,"117.375903,38.992242",117.375903,38.992242,2586.5,4.3,71.00,11:00-14:00 17:00-21:00,,9.6,受欢迎,中高,,0,2025-12-05 22:15:46,False
B0J1ZCLPMQ,添二火重庆水瓢米线吾悦店,餐饮服务;中餐厅;中餐厅,咸水沽西地铁站C口步行220米,津南区,,13502177772,"117.375259,38.978687",117.375259,38.978687,2586.74,3.9,33.00,10:00-22:00,,7.8,一般,中等,,0,2025-12-05 22:15:47,False
B0G33PVEVD,沪上阿姨·精选茶饮(天津津南水岸华庭店),餐饮服务;冷饮店;冷饮店,津岐路与体育场北路交口咸水沽水岸华庭东门底商10-3沪上阿姨,津南区,,18522942209,"117.376157,38.991454",117.376157,38.991454,2586.87,4.4,31.00,09:30-22:30,,8.8,受欢迎,中高,,0,2025-12-05 22:19:50,False
B0KRTCTBXY,姜开心爆米花&冰品(津南吾悦广场店),餐饮服务;餐饮相关场所;餐饮相关,吾悦广场时光里步行街底商7-8姜开心爆米花&冰品,津南区,,17526956000,"117.374587,38.977301",117.374587,38.977301,2587.45,4.2,18.00,11:00-22:00,,7.9,受欢迎,中高,,0,2025-12-05 22:16:31,False
B0L6HLYW41,涮涮演绎自助小火锅,餐饮服务;中餐厅;火锅店,吾悦广场7号楼-底商29号(咸水沽西地铁站C口步行240米),津南区,,无,"117.375170,38.978464",117.37517,38.978464,2587.71,4.3,28.00,11:00-22:00,,8.1,受欢迎,中高,,0,2025-12-05 22:16:56,False
B0KD37YQJ9,花漾融合餐厅,餐饮服务;中餐厅;中餐厅,吾悦华府底商24-4和24-5花漾融合餐厅,津南区,,15620589889;15620960513,"117.373897,38.976106",117.373897,38.976106,2587.86,4.4,68.00,09:00-21:00,,9.8,受欢迎,中高,,0,2025-12-05 22:14:14,False
B0HBMNJ8J0,袁记串串香(天津津南吾悦广场店),餐饮服务;中餐厅;火锅店,吾悦广场步2号门步行街星巴克旁,津南区,,18649079735,"117.374587,38.977287",117.374587,38.977287,2588.05,4.6,57.00,10:00-22:30,,10.2,非常受欢迎,高,,0,2025-12-05 22:16:56,False
B0KKSC00YF,W·法式蛋糕(津南店),餐饮服务;糕饼店;糕饼店,吾悦华府西门底商24-6,津南区,,15822280939,"117.373920,38.976117",117.37392,38.976117,2589.11,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:33,False
B0J1CCA85M,那家朝鲜族餐厅(吾悦广场店),餐饮服务;中餐厅;中餐厅,吾悦广场时光里步行街一楼7-27号(商场5门旁15米),津南区,,13302147727,"117.375147,38.978376",117.375147,38.978376,2589.14,4.5,49.00,11:30-14:30 16:30-20:00,,9.0,非常受欢迎,高,,0,2025-12-05 22:14:14,False
B0L12HTZZ3,大胡子冰可可(大胡子冰可可(天津吾悦店)),餐饮服务;冷饮店;冷饮店,咸水沽镇二八公路与津南大道交叉口东南角时光里内街,津南区,,18822417870,"117.375011,38.978078",117.375011,38.978078,2589.59,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:13,False
B0LB65QYSJ,升源旺四海市井小火锅,餐饮服务;中餐厅;火锅店,咸水沽镇吾悦广场时光里7-24,津南区,,无,"117.375095,38.978253",117.375095,38.978253,2589.6,3.7,[],11:00-22:00,,7.4,一般,中等,,0,2025-12-05 22:15:47,False
B0KGLKKP7T,马路牙子烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,咸水沽镇月牙河西侧水岸华庭底商10-19(同德路),津南区,,无,"117.375953,38.992232",117.375953,38.992232,2590.39,4.6,40.00,12:00-02:00,,9.2,非常受欢迎,高,,0,2025-12-05 22:17:54,False
B0J0XUHGNO,齐齐哈尔家庭烤肉(吾悦分店),餐饮服务;中餐厅;中餐厅,吾悦广场7号楼底商23号(咸水沽西地铁站C口步行270米),津南区,,13946087570,"117.375125,38.978275",117.375125,38.978275,2591.19,4.4,59.00,[],,9.8,受欢迎,中高,,0,2025-12-05 22:17:54,False
B0LR2S5DFR,乔杉杉生烫牛肉米线(津南吾悦广场店),餐饮服务;中餐厅;中餐厅,南环路与二八线交口吾悦广场(天津津南店),津南区,,13773649688,"117.375700,38.979611",117.3757,38.979611,2591.51,4.3,23.00,09:00-21:00,,8.1,受欢迎,中高,,0,2025-12-05 22:15:47,False
B0KD2U0WW6,NOWNING暖柠·健康餐(吾悦广场店),餐饮服务;中餐厅;中餐厅,吾悦广场室外街3号门3楼(咸水沽西地铁站C口步行290米),津南区,,13821864727,"117.375056,38.978121",117.375056,38.978121,2591.55,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:20,False
B0JUXDW73I,齐齐哈尔家庭烤肉(水岸华庭店),餐饮服务;中餐厅;特色/地方风味餐厅,津歧公路6号水岸华庭底商10-5,津南区,,13102225050,"117.376216,38.991504",117.376216,38.991504,2593.08,4.7,62.00,10:30-23:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:15:48,False
B0GK9ZOBSH,蜜雪冰城(吾悦广场店),餐饮服务;冷饮店;冷饮店,吾悦广场四号楼1-2底商14号,津南区,,13370388028,"117.375722,38.979613",117.375722,38.979613,2593.27,4.5,11.00,10:30-20:00,,8.5,非常受欢迎,高,,0,2025-12-05 22:19:51,False
B0KAKUV3FT,不见不散围炉麻辣串(吾悦广场店),餐饮服务;中餐厅;中餐厅,咸水沽镇吾悦广场时光里步行街7-17号,津南区,,无,"117.374972,38.977903",117.374972,38.977903,2593.37,4.3,[],11:00-22:00,,8.6,受欢迎,中高,,0,2025-12-05 22:15:48,False
B0JDD4PNA6,莘优蜀麻辣香锅麻辣烫(天津津南吾悦广场店),餐饮服务;中餐厅;中餐厅,新城吾悦广场时光里步行街底商3-28号(商场6号门便利蜂超市对面),津南区,,13516071151;18804151828,"117.375555,38.979157",117.375555,38.979157,2594.49,4.3,29.00,10:30-22:30,,8.1,受欢迎,中高,,0,2025-12-05 22:16:31,False
B0HDZH0C5J,华莱士·全鸡汉堡(咸水沽水岸华庭店),餐饮服务;快餐厅;快餐厅,咸水沽镇月牙河西侧水岸华庭10-41,津南区,,4008226004,"117.376202,38.991610",117.376202,38.99161,2594.56,4.5,18.00,09:30-22:00,,8.5,非常受欢迎,高,,0,2025-12-05 22:16:32,False
B0LD5AXAE9,盘锦小卷饼·拌饭·炸串,餐饮服务;快餐厅;快餐厅,津沽时光里2楼6号电梯门出来左转,津南区,,18920480073,"117.375563,38.979159",117.375563,38.979159,2595.08,3.6,[],[],,7.2,一般,中等,,0,2025-12-05 22:16:32,False
B0GKNM7RAT,麦卡珑双拼比萨(吾悦广场店),餐饮服务;餐饮相关场所;餐饮相关,咸水沽镇二八公路与同砚路交口新城吾悦广场5-7号楼底商40,津南区,,13072252038,"117.375598,38.979214",117.375598,38.979214,2596.1,4.3,33.00,09:00-22:00,,8.6,受欢迎,中高,,0,2025-12-05 22:16:19,False
B0LR9APT81,家加冒菜(吾悦广场店),餐饮服务;餐饮相关场所;餐饮相关,咸水沽镇二八公路与同砚路交口吾悦广场7号楼底商24号,津南区,,15522081171,"117.375609,38.979239",117.375609,38.979239,2596.16,4.3,30.00,10:30-22:00,,8.6,受欢迎,中高,,0,2025-12-05 22:15:49,False
B0J3KZQ2C8,风车之家西餐酒吧(月坛新街店),餐饮服务;餐饮相关场所;餐饮相关,咸水沽镇吾悦广场4-213(咸水沽西地铁站C口步行130米),津南区,,18920620552,"117.375710,38.979490",117.37571,38.97949,2596.22,4.3,40.00,09:00-22:00,,8.6,受欢迎,中高,,0,2025-12-05 22:16:19,False
B0GR19ZOBC,绝味鸭脖(吾悦广场店),餐饮服务;餐饮相关场所;餐饮相关,咸水沽镇二八公路与同砚路交口新城吾悦广场3号楼-1-7-底商29,津南区,,17695619080,"117.375525,38.979025",117.375525,38.979025,2596.55,4.0,23.00,10:00-23:30,,7.5,受欢迎,中高,,0,2025-12-05 22:16:32,False
B0LG5U3WRV,子木摇滚鲜炒鸡,餐饮服务;中餐厅;中餐厅,咸水沽镇二八公路与同砚路交口新城吾悦广场7号楼-底商11号-12号,津南区,,15222737617,"117.374881,38.977642",117.374881,38.977642,2596.63,4.0,[],10:00-23:30,,8.0,受欢迎,中高,,0,2025-12-05 22:15:49,False
B0K3KUMCCZ,三点一克汤咖喱,餐饮服务;中餐厅;中餐厅,咸水沽镇吾悦时光里外街2楼203(莆田来了、格力电器楼上),津南区,,13682142412,"117.374471,38.976878",117.374471,38.976878,2596.8,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:21,False
B0HD9H1AYN,老居淮南牛肉汤(吾悦广场店),餐饮服务;中餐厅;中餐厅,南环路与二八线交口吾悦广场(天津津南店),津南区,,15280086048;18322005034,"117.375767,38.979618",117.375767,38.979618,2596.84,4.0,16.00,10:00-21:30,,7.5,受欢迎,中高,,0,2025-12-05 22:16:33,False
B0KU7OO0CM,临榆炸鸡腿(天津津南吾悦广场店),餐饮服务;餐饮相关场所;餐饮相关,月牙河西路与二八公路交叉口西南100米,津南区,,19502685910,"117.375774,38.979621",117.375774,38.979621,2597.32,4.5,19.00,[],,8.5,非常受欢迎,高,,0,2025-12-05 22:16:33,False
B0KAJC7YIF,盛辛巴·东北炭火烤肉(吾悦广场店),餐饮服务;中餐厅;中餐厅,吾悦广场外铺津沽时光里入口二楼楼梯上来就是,津南区,,13032249003,"117.375829,38.979762",117.375829,38.979762,2597.45,4.0,[],10:00-22:00,,8.0,受欢迎,中高,,0,2025-12-05 22:17:54,False
B0HUMSUPN7,失控猫元気烧肉饭(吾悦广场店),餐饮服务;中餐厅;中餐厅,吾悦广场津沽时光里2楼3-228-1,津南区,,13820740011,"117.375598,38.979142",117.375598,38.979142,2598.54,4.0,[],10:00-22:00,,8.0,受欢迎,中高,,0,2025-12-05 22:14:22,False
B0JAO702HJ,玖韵甜·甜品蛋糕研究所(吾悦广场店),餐饮服务;糕饼店;糕饼店,咸水沽镇吾悦津沽时光里2楼3-231,津南区,,18822089309,"117.375532,38.978981",117.375532,38.978981,2598.65,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:33,False
B0H6VKEHQ4,华莱士·全鸡汉堡(吾悦广场店),餐饮服务;快餐厅;快餐厅,咸水沽镇吾悦广场津沽时光里4-21,津南区,,4008226004,"117.375675,38.979325",117.375675,38.979325,2598.74,4.3,18.00,09:30-22:00,,8.1,受欢迎,中高,,0,2025-12-05 22:16:34,False
B0KB6X9TXM,狸奴小筑国风猫咖(天津津南吾悦广场店),餐饮服务;咖啡厅;咖啡厅,南环路与二八线交口吾悦广场(天津津南店),津南区,,无,"117.375514,38.978934",117.375514,38.978934,2598.81,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:10,False
B0K0NDCEHQ,池嬢拌粉(津南吾悦广场店),餐饮服务;中餐厅;中餐厅,吾悦广场时光里底商34号(咸水沽西地铁站C口步行250米),津南区,,13920043606,"117.375433,38.978731",117.375433,38.978731,2599.38,4.0,20.00,11:00-21:00,,7.5,受欢迎,中高,,0,2025-12-05 22:16:34,False
B0LUDRESZF,HanBang韩式炸鸡·火鸡面(天津吾悦广场店),餐饮服务;餐饮相关场所;餐饮相关,南环路与二八线交口吾悦广场(天津津南店),津南区,,无,"117.375825,38.979675",117.375825,38.979675,2599.84,3.9,[],[],,7.8,一般,中等,,0,2025-12-05 22:16:35,False
B0FFG05T3P,东北农家院,餐饮服务;中餐厅;综合酒楼|体育休闲服务;休闲场所;休闲场所,咸水沽镇同德路月牙河西侧水岸华庭10-31,津南区,,022-88628816;18622780248,"117.376073,38.992217",117.376073,38.992217,2600.0,4.4,69.00,09:30-22:00,,9.8,受欢迎,中高,,0,2025-12-05 22:15:49,False
B0G09CPA30,益禾堂(天津津南吾悦广场店),餐饮服务;冷饮店;冷饮店,咸水沽镇二八公路与同砚路交口新城吾悦广场3号楼-1-7-底商,津南区,,17694866749,"117.375505,38.978875",117.375505,38.978875,2600.15,4.4,7.00,10:00-22:00,,8.3,受欢迎,中高,,0,2025-12-05 22:19:51,False
B0LAV77RTL,唐食肆记,餐饮服务;中餐厅;中餐厅,津沽时光里7号楼底商18号(咸水沽西地铁站C口步行300米),津南区,,18622780755,"117.375100,38.977988",117.3751,38.977988,2600.32,3.9,[],10:30-22:30,,7.8,一般,中等,,0,2025-12-05 22:15:50,False
B0L1P97GWV,新開刨冰(吾悦广场店),餐饮服务;冷饮店;冷饮店,吾悦广场时光里步行街一层3-32商铺刨大人,津南区,,18222186491,"117.375513,38.978880",117.375513,38.97888,2600.62,3.7,12.00,15:00-23:00,,6.9,一般,中等,,0,2025-12-05 22:19:41,False
B0KRP5NTVK,擂饭(天津津南吾悦广场店),餐饮服务;中餐厅;中餐厅,南环路与二八线交口吾悦广场(天津津南店),津南区,,15620082991,"117.375472,38.978780",117.375472,38.97878,2600.81,4.1,21.00,10:30-21:00,,7.7,受欢迎,中高,,0,2025-12-05 22:14:22,False
B0JB27Z79W,熊见见·噜噜煲(津南吾悦店),餐饮服务;中餐厅;中餐厅,吾悦广场津沽时光里二楼3-235(近商场6号门),津南区,,13752308808,"117.375503,38.978851",117.375503,38.978851,2600.83,4.2,86.00,11:00-21:00,,9.4,受欢迎,中高,,0,2025-12-05 22:15:50,False
B0G39HMX0G,吉胜克(吾悦广场店),餐饮服务;快餐厅;快餐厅,咸水沽镇二八公路与同砚交口新城吾悦广场2-4号楼1底商20号,津南区,,18100107722,"117.375725,38.979375",117.375725,38.979375,2601.22,4.3,[],07:00-02:00,,8.6,受欢迎,中高,,0,2025-12-05 22:16:35,False
B0G14BBC0I,正新鸡排(吾悦广场店),餐饮服务;快餐厅;快餐厅,咸水沽镇二八公里与同砚路交口新城吾悦广场5-7号楼-7号楼底商17,津南区,,无,"117.375725,38.979375",117.375725,38.979375,2601.22,4.1,[],[],,8.2,受欢迎,中高,,0,2025-12-05 22:16:35,False
B0HU17DDSU,Su&Cake甜品店,餐饮服务;甜品店;甜品店,津沽时光里3-38(咸水沽西地铁站C口步行410米),津南区,,18189552873,"117.375417,38.978615",117.375417,38.978615,2602.27,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:26,False
B0J35CUMKL,Pull-Tab拉环咖啡(天津市津南区吾悦广场店),餐饮服务;咖啡厅;咖啡厅,二八路与同砚路交口新城吾悦广场10275号门旁,津南区,,15620854128,"117.375350,38.978466",117.37535,38.978466,2602.29,4.1,16.00,[],,7.7,受欢迎,中高,,0,2025-12-05 22:20:43,False
B0JD4MRFR6,肉匠士韩式烤肉料理(吾悦广场店),餐饮服务;外国餐厅;韩国料理,咸水沽吾悦广场三楼4-309,津南区,,15320126622,"117.375894,38.979753",117.375894,38.979753,2603.13,4.3,62.00,11:30-22:30,,9.6,受欢迎,中高,,0,2025-12-05 22:19:28,False
B0LD0NCV13,川鲜森面馆,餐饮服务;中餐厅;中餐厅,二八路与同砚路交口新城吾悦广场内街底商3-41,津南区,,17316139776,"117.375332,38.978404",117.375332,38.978404,2603.14,4.2,[],09:00-21:00,,8.4,受欢迎,中高,,0,2025-12-05 22:16:36,False
B0JDYMN2FL,禾言己蟹黄包生煎包(津南店),餐饮服务;中餐厅;中餐厅,吾悦广场底商7-15号(咸水沽西地铁站C口步行330米),津南区,,15102206028;15552657000,"117.375027,38.977764",117.375027,38.977764,2603.39,4.3,24.00,10:00-22:00,,8.1,受欢迎,中高,,0,2025-12-05 22:15:51,False
B0KRL50UIB,冰城外婆铁锅焖面(天津津南吾悦广场店),餐饮服务;中餐厅;中餐厅,南环路与二八线交口吾悦广场(天津津南店),津南区,,13386418093;13821491770,"117.375649,38.979099",117.375649,38.979099,2604.2,4.3,35.00,11:00-21:00,,8.6,受欢迎,中高,,0,2025-12-05 22:16:36,False
B0G15CNWMQ,杨铭宇黄焖鸡米饭(天津津南吾悦广场店),餐饮服务;中餐厅;中餐厅,咸水沽镇吾悦广场底商4-19,津南区,,17612263773,"117.375822,38.979527",117.375822,38.979527,2604.3,4.3,37.00,09:30-23:30,,8.6,受欢迎,中高,,0,2025-12-05 22:15:51,False
B0JAHRHUCS,野食咖啡(吾悦广场店),餐饮服务;咖啡厅;咖啡厅,咸水沽镇吾悦广场时光里三楼7-334野食咖啡,津南区,,13332060063;13352035180,"117.375463,38.978642",117.375463,38.978642,2605.04,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:20:44,False
B0LANUVRXL,荣记双皮奶,餐饮服务;甜品店;甜品店,咸水沽镇二八公路与同砚路交口新城吾悦广场2-4号楼4号楼-1-2底商15号,津南区,,18822693767,"117.375893,38.979687",117.375893,38.979687,2605.1,4.5,14.00,10:00-23:00,,8.5,非常受欢迎,高,,0,2025-12-05 22:16:37,False
B0IRTRE9H1,正宗沧州肥肠鸡火锅鸡(吾悦广场店),餐饮服务;中餐厅;中餐厅,咸水沽镇二八公路与同砚交口新城吾悦广场2-4号楼1底商5号,津南区,,13612022716,"117.374681,38.977062",117.374681,38.977062,2605.3,4.0,46.00,11:00-23:00,,8.0,受欢迎,中高,,0,2025-12-05 22:15:51,False
B0HRTZ64LK,白胖儿火锅鸡(津南吾悦总店),餐饮服务;中餐厅;火锅店,吾悦广场时光里步行街一楼7-26号(商场5门旁20米),津南区,,18702289475,"117.375386,38.978461",117.375386,38.978461,2605.41,4.5,60.00,10:00-22:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:15:52,False
B0H0OKT558,麦香铁锅焖面(吾悦广场店),餐饮服务;中餐厅;中餐厅,吾悦广场津沽时光里3-46(咸水沽西地铁站C口步行310米),津南区,,18348504507;18348504789,"117.375287,38.978238",117.375287,38.978238,2605.76,4.5,40.00,09:30-22:30,,9.0,非常受欢迎,高,,0,2025-12-05 22:16:37,False
B0KK2OMAS3,王小胖韩式自助烤肉(天津津南吾悦广场店),餐饮服务;外国餐厅;韩国料理,南环路与二八线交口吾悦广场(天津津南店),津南区,,无,"117.375897,38.979675",117.375897,38.979675,2605.81,4.4,70.00,12:00-24:00,,9.8,受欢迎,中高,,0,2025-12-05 22:19:29,False
B0HRDAVW16,Helens海伦司小酒馆(天津津南吾悦广场店),体育休闲服务;娱乐场所;酒吧,咸水沽镇二八公路与同砚交叉口新城吾悦广场7号楼1楼(便利峰旁),津南区,,022-88919712,"117.375573,38.978865",117.375573,38.978865,2606.07,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:59,False
B0I2XH0KIR,早尚好烧饼里脊韩城桥店,餐饮服务;快餐厅;快餐厅,咸水沽镇韩城桥村金华里1号楼底商11号室内左侧商铺,津南区,,无,"117.374224,38.996324",117.374224,38.996324,2606.2,4.0,11.00,05:30-13:00 16:00-19:00,,7.5,受欢迎,中高,,0,2025-12-05 22:16:38,False
B0HR3ZDLHN,牛大牛牛排牛尾锅(吾悦广场店),餐饮服务;中餐厅;火锅店,吾悦广场步行街3号门5之间,津南区,,15022609669,"117.375250,38.978146",117.37525,38.978146,2606.29,4.1,63.00,[],,9.2,受欢迎,中高,,0,2025-12-05 22:15:52,False
B0LRB7OAL8,酒焱家韩式烤肉,餐饮服务;外国餐厅;韩国料理,南环路与二八线交口吾悦广场(天津津南店),津南区,,无,"117.374996,38.977619",117.374996,38.977619,2606.81,2.2,[],[],,4.4,较少人,低,,0,2025-12-05 22:17:55,False
B0I0MSZBYL,美滋每客(吾悦广场店),餐饮服务;糕饼店;糕饼店,二八线与南环路交口吾悦广场(咸水沽西地铁站C口步行500米),津南区,,16602693222,"117.375944,38.979751",117.375944,38.979751,2607.34,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:34,False
B0KUDOVHYY,泥螺何柳州螺狮粉,餐饮服务;中餐厅;中餐厅,吾悦时光里2号楼1-32(辣爽爽小火锅傍),津南区,,19173564172,"117.374971,38.977544",117.374971,38.977544,2607.91,4.4,21.00,10:30-22:30,,8.3,受欢迎,中高,,0,2025-12-05 22:16:38,False
B0LAXXUYIQ,吾悦广场锡纸花甲粉店,餐饮服务;餐饮相关场所;餐饮相关,南环路与二八线交口吾悦广场(天津津南店),津南区,,无,"117.375425,38.978475",117.375425,38.978475,2608.07,3.9,[],[],,7.8,一般,中等,,0,2025-12-05 22:16:38,False
B0K2N57B4J,蜀签签成都转转小火锅,餐饮服务;中餐厅;火锅店,吾悦广场3号门对面蜀签签成都转小火锅,津南区,,13163033888,"117.375194,38.977983",117.375194,38.977983,2608.12,4.4,28.00,10:30-24:00,,8.3,受欢迎,中高,,0,2025-12-05 22:15:52,False
B0L1AUJFP3,三万鲜肉小笼包灌汤小笼包(吾悦广场店),餐饮服务;中餐厅;中餐厅,南环路与二八线交口吾悦广场(天津津南店),津南区,,无,"117.375965,38.979775",117.375965,38.979775,2608.34,3.8,[],[],,7.6,一般,中等,,0,2025-12-05 22:19:41,False
